ORDEN,sexo,parentesco,conyugue,conyugueNo,padre,padreNo,madre,madreNo,LLAVEHOG,MadreSoltera
2,1,2,1,1,2,0,2,0,60008301,0
3,2,3,0,0,1,2,1,1,60008301,1
4,1,4,0,0,2,0,1,3,60008301,0
1,1,1,1,2,3,0,3,0,60008311,0
2,2,2,1,1,3,0,3,0,60008311,0
3,1,3,0,0,1,1,1,2,60008311,0
4,1,3,0,0,1,1,1,2,60008311,0
5,2,3,0,0,1,1,1,2,60008311,0
6,1,3,0,0,1,1,1,2,60008311,0
7,2,3,1,8,1,1,1,2,60008311,0
8,1,8,1,7,2,0,2,0,60008311,0
9,2,4,0,0,1,8,1,7,60008311,0
10,2,3,0,0,2,0,1,2,60008311,1
11,2,4,0,0,2,0,1,10,60008311,0
12,2,4,0,0,2,0,1,10,60008311,0
13,2,3,0,0,1,1,1,2,60008311,1
14,2,4,0,0,2,0,1,13,60008311,0
1,2,1,0,0,2,0,2,0,60008391,1
2,1,3,0,0,2,0,1,1,60008391,0
3,2,3,0,0,2,0,1,1,60008391,0
4,2,7,0,0,2,0,2,0,60008391,1
5,1,9,0,0,2,0,1,4,60008391,0
6,1,9,0,0,2,0,1,4,60008391,0
7,2,9,0,0,2,0,1,4,60008391,0
8,2,7,0,0,2,0,2,0,60008391,1
9,1,9,0,0,2,0,1,8,60008391,0
1,2,1,0,0,2,0,3,0,60008421,1
2,1,3,0,0,2,0,1,1,60008421,0
3,2,3,0,0,2,0,1,1,60008421,1
4,2,4,0,0,2,0,1,3,60008421,0
5,2,4,0,0,2,0,1,3,60008421,0
1,1,1,1,2,3,0,3,0,60008431,0
2,2,2,1,1,3,0,3,0,60008431,0
3,1,3,0,0,1,1,1,2,60008431,0
4,1,3,1,5,1,1,1,2,60008431,0
5,2,8,1,4,2,0,2,0,60008431,0
6,1,4,0,0,1,4,1,5,60008431,0
7,2,3,0,0,1,1,1,2,60008431,1
8,1,4,0,0,2,0,1,7,60008431,0
9,2,4,0,0,2,0,1,7,60008431,0
10,1,4,0,0,2,0,1,7,60008431,0
1,1,1,1,2,3,0,3,0,60008451,0
2,2,2,1,1,3,0,3,0,60008451,0
3,2,3,0,0,1,1,1,2,60008451,1
4,2,4,0,0,2,0,1,3,60008451,0
5,1,4,0,0,2,0,1,3,60008451,0
6,2,4,0,0,2,0,1,3,60008451,0
7,2,4,0,0,2,0,1,3,60008451,1
8,1,9,0,0,2,0,1,7,60008451,0
1,2,1,0,0,2,0,3,0,60008491,1
2,1,3,0,0,2,0,1,1,60008491,0
1,1,1,1,2,2,0,2,0,60008521,0
2,2,2,1,1,2,0,2,0,60008521,0
3,1,3,0,0,1,1,1,2,60008521,0
4,2,3,0,0,1,1,1,2,60008521,1
5,1,4,0,0,2,0,1,4,60008521,0
6,1,4,0,0,2,0,1,4,60008521,0
1,2,1,0,0,3,0,3,0,60008641,0
2,2,3,0,0,2,0,1,1,60008641,1
3,1,4,0,0,2,0,1,2,60008641,0
1,2,1,0,0,2,0,2,0,60008711,1
2,2,3,0,0,2,0,1,1,60008711,0
1,2,1,0,0,3,0,2,0,60008731,1
2,2,3,0,0,2,0,1,1,60008731,0
3,1,9,0,0,3,0,2,0,60008731,0
1,2,1,0,0,2,0,2,0,60008851,1
2,1,3,0,0,2,0,1,1,60008851,0
1,2,1,0,0,2,0,2,0,60009021,1
2,2,3,0,0,2,0,1,1,60009021,0
3,1,3,0,0,2,0,1,1,60009021,0
4,2,3,0,0,2,0,1,1,60009021,0
1,2,1,0,0,3,0,3,0,60009061,0
2,2,3,0,0,2,0,1,1,60009061,1
3,2,4,0,0,2,0,1,2,60009061,0
1,2,1,0,0,2,0,2,0,60009071,1
2,1,3,0,0,2,0,1,1,60009071,0
1,2,1,0,0,3,0,2,0,60009111,1
2,1,3,0,0,2,0,1,1,60009111,0
3,2,3,0,0,2,0,1,1,60009111,0
4,2,3,0,0,3,0,1,1,60009111,1
5,2,4,0,0,2,0,1,4,60009111,0
6,1,3,1,7,3,0,1,1,60009111,0
7,2,8,1,6,2,0,2,0,60009111,0
1,1,1,1,2,2,0,2,0,60009121,0
2,2,2,1,1,2,0,2,0,60009121,0
3,2,3,0,0,1,1,1,2,60009121,0
4,2,3,0,0,1,1,1,2,60009121,0
5,1,9,0,0,2,0,2,0,60009121,0
6,2,9,0,0,2,0,2,0,60009121,1
7,1,14,0,0,2,0,1,6,60009121,0
1,2,1,0,0,3,0,3,0,60009141,1
2,2,3,0,0,3,0,1,1,60009141,0
3,2,3,0,0,3,0,1,1,60009141,0
1,1,1,0,0,3,0,3,0,60009231,0
2,1,3,0,0,1,1,3,0,60009231,0
3,2,3,0,0,1,1,3,0,60009231,1
4,1,4,0,0,3,0,1,3,60009231,0
5,2,4,0,0,2,0,1,3,60009231,0
6,2,3,0,0,1,1,3,0,60009231,1
7,2,4,0,0,2,0,1,6,60009231,0
8,2,4,0,0,2,0,1,6,60009231,0
1,2,1,0,0,2,0,2,0,60009241,1
2,1,3,0,0,2,0,1,1,60009241,0
1,2,1,0,0,2,0,2,0,60009281,1
2,2,3,0,0,2,0,1,1,60009281,0
3,1,3,0,0,2,0,1,1,60009281,0
1,1,1,1,2,2,0,2,0,60009341,0
2,2,2,1,1,2,0,2,0,60009341,0
3,1,3,0,0,1,1,1,2,60009341,0
4,2,3,0,0,1,1,1,2,60009341,1
5,1,4,0,0,2,0,1,4,60009341,0
1,2,1,0,0,2,0,2,0,60009531,1
2,1,3,0,0,2,0,1,1,60009531,0
3,2,3,0,0,2,0,1,1,60009531,0
4,1,3,0,0,2,0,1,1,60009531,0
5,2,4,0,0,2,0,2,0,60009531,0
6,1,4,0,0,2,0,2,0,60009531,0
1,1,1,1,2,3,0,2,0,60009551,0
2,2,2,1,1,2,0,3,0,60009551,0
3,2,3,0,0,1,1,1,2,60009551,1
4,1,4,0,0,2,0,1,3,60009551,0
1,2,1,0,0,2,0,2,0,60009591,1
2,1,3,0,0,2,0,1,1,60009591,0
3,2,9,0,0,3,0,2,0,60009591,1
4,1,9,0,0,2,0,1,3,60009591,0
1,2,1,0,0,3,0,2,0,60009641,1
2,2,3,0,0,3,0,1,1,60009641,0
1,2,1,2,0,2,0,2,0,60009731,0
2,2,3,0,0,2,0,1,1,60009731,0
3,2,3,0,0,2,0,1,1,60009731,0
4,2,3,0,0,2,0,1,1,60009731,1
5,1,4,0,0,2,0,1,4,60009731,0
1,2,1,0,0,3,0,2,0,60009781,1
2,1,3,0,0,3,0,1,1,60009781,0
1,2,1,0,0,2,0,2,0,60009791,1
2,2,3,0,0,2,0,1,1,60009791,0
3,1,7,1,4,2,0,2,0,60009791,0
4,2,14,1,3,2,0,2,0,60009791,0
5,1,9,0,0,1,3,1,4,60009791,0
6,1,14,0,0,2,0,2,0,60009791,0
1,2,1,0,0,2,0,2,0,60009861,1
2,1,3,0,0,2,0,1,1,60009861,0
3,1,3,0,0,2,0,1,1,60009861,0
4,1,9,0,0,2,0,2,0,60009861,0
1,2,1,0,0,2,0,2,0,60010061,1
2,1,3,0,0,3,0,1,1,60010061,0
3,1,3,0,0,3,0,1,1,60010061,0
1,2,1,0,0,2,0,2,0,60010131,1
2,1,3,0,0,2,0,1,1,60010131,0
1,2,1,0,0,2,0,2,0,60010151,1
2,2,3,0,0,2,0,1,1,60010151,0
3,2,3,0,0,2,0,1,1,60010151,0
1,2,1,0,0,3,0,3,0,60010341,1
2,1,3,0,0,2,0,1,1,60010341,0
1,2,1,0,0,2,0,2,0,60010351,1
2,1,3,0,0,3,0,1,1,60010351,0
1,2,1,0,0,2,0,3,0,60010461,1
2,2,3,0,0,2,0,1,1,60010461,0
1,2,1,0,0,2,0,2,0,60010501,1
2,1,3,0,0,2,0,1,1,60010501,0
1,2,1,0,0,2,0,2,0,60010561,1
2,1,3,0,0,2,0,1,1,60010561,0
1,2,1,0,0,2,0,2,0,60010671,1
2,1,3,0,0,2,0,1,1,60010671,0
3,2,9,0,0,2,0,2,0,60010671,0
1,2,1,0,0,3,0,3,0,60010701,1
2,1,3,0,0,2,0,1,1,60010701,0
1,2,1,0,0,2,0,1,5,60010761,1
2,1,3,0,0,2,0,1,1,60010761,0
3,1,3,0,0,2,0,1,1,60010761,0
4,1,3,0,0,2,0,1,1,60010761,0
5,2,5,0,0,3,0,3,0,60010761,0
6,1,14,0,0,3,0,3,0,60010761,0
1,2,1,0,0,3,0,3,0,60010871,1
2,1,3,0,0,2,0,1,1,60010871,0
3,2,3,0,0,2,0,1,1,60010871,0
1,2,1,0,0,2,0,2,0,60010881,1
2,2,3,0,0,2,0,1,1,60010881,0
3,1,3,0,0,2,0,1,1,60010881,0
1,2,1,0,0,3,0,3,0,60010891,1
2,1,3,0,0,2,0,1,1,60010891,0
3,2,3,0,0,3,0,1,1,60010891,1
4,1,4,0,0,2,0,1,3,60010891,0
5,2,4,0,0,2,0,1,3,60010891,0
1,2,1,0,0,3,0,3,0,60010931,0
2,2,3,0,0,3,0,1,1,60010931,1
3,1,4,0,0,2,0,1,2,60010931,0
4,1,4,0,0,2,0,1,2,60010931,0
1,2,1,0,0,3,0,3,0,60010941,1
2,2,3,0,0,2,0,1,1,60010941,0
3,2,3,0,0,2,0,1,1,60010941,0
4,1,3,0,0,2,0,1,1,60010941,0
1,2,1,0,0,3,0,2,0,60010981,1
2,2,3,0,0,2,0,1,1,60010981,0
1,2,1,0,0,2,0,2,0,60011001,1
2,2,3,0,0,3,0,1,1,60011001,0
3,2,4,0,0,2,0,2,0,60011001,0
1,2,1,0,0,3,0,2,0,60011021,1
2,1,3,0,0,2,0,1,1,60011021,0
1,2,1,0,0,2,0,2,0,60011031,1
2,2,3,0,0,2,0,1,1,60011031,0
3,1,3,0,0,3,0,1,1,60011031,0
1,2,1,0,0,2,0,2,0,60011091,1
2,1,3,0,0,2,0,1,1,60011091,0
1,2,1,0,0,3,0,3,0,60011231,1
2,1,3,0,0,2,0,1,1,60011231,0
3,2,3,0,0,2,0,1,1,60011231,0
4,2,3,0,0,2,0,1,1,60011231,0
5,2,3,0,0,2,0,1,1,60011231,0
1,2,1,0,0,2,0,3,0,60011261,0
2,2,3,0,0,3,0,1,1,60011261,1
3,1,4,0,0,3,0,1,2,60011261,0
4,1,4,0,0,2,0,1,2,60011261,0
5,1,4,0,0,2,0,1,2,60011261,0
6,2,3,2,0,3,0,1,1,60011261,0
7,2,4,0,0,2,0,1,6,60011261,0
8,1,4,0,0,2,0,1,6,60011261,0
1,2,1,0,0,2,0,3,0,60011321,1
2,2,3,0,0,2,0,1,1,60011321,0
3,2,3,0,0,2,0,1,1,60011321,0
4,2,3,0,0,2,0,1,1,60011321,0
1,2,1,0,0,3,0,2,0,60011541,1
2,2,3,0,0,3,0,1,1,60011541,0
3,2,3,0,0,3,0,1,1,60011541,1
4,2,4,0,0,2,0,1,3,60011541,0
5,1,4,0,0,2,0,1,3,60011541,0
1,2,1,0,0,2,0,2,0,60011671,1
2,1,3,0,0,2,0,1,1,60011671,0
1,2,1,0,0,3,0,3,0,60011701,0
2,2,3,0,0,2,0,1,1,60011701,1
3,1,4,0,0,2,0,1,2,60011701,0
4,1,4,0,0,2,0,1,2,60011701,0
5,1,9,0,0,2,0,3,0,60011701,0
1,2,1,0,0,2,0,2,0,60011711,1
2,1,3,2,0,2,0,1,1,60011711,0
3,2,4,0,0,1,2,2,0,60011711,0
4,2,3,0,0,2,0,1,1,60011711,1
5,2,4,0,0,2,0,1,4,60011711,0
1,2,1,0,0,3,0,3,0,60011731,1
2,1,3,0,0,3,0,1,1,60011731,0
1,2,1,0,0,2,0,2,0,60011771,1
2,1,3,0,0,2,0,1,1,60011771,0
1,2,1,0,0,2,0,2,0,60011801,1
2,2,3,0,0,2,0,1,1,60011801,0
3,1,7,0,0,2,0,2,0,60011801,0
1,2,1,0,0,2,0,2,0,60011891,1
2,2,3,0,0,2,0,1,1,60011891,0
3,1,3,0,0,2,0,1,1,60011891,0
1,2,1,0,0,2,0,2,0,60012221,1
2,1,3,0,0,2,0,1,1,60012221,0
3,2,3,0,0,2,0,1,1,60012221,0
4,1,7,0,0,2,0,2,0,60012221,0
5,1,7,0,0,2,0,2,0,60012221,0
1,2,1,0,0,3,0,2,0,60012351,1
2,2,3,0,0,2,0,1,1,60012351,0
3,2,9,0,0,2,0,2,0,60012351,0
1,2,1,0,0,3,0,3,0,60012361,0
2,1,3,0,0,3,0,1,1,60012361,0
3,2,3,0,0,3,0,1,1,60012361,1
4,1,4,0,0,2,0,1,3,60012361,0
1,2,1,0,0,2,0,2,0,60012411,1
2,1,3,0,0,2,0,1,1,60012411,0
3,1,3,0,0,2,0,1,1,60012411,0
4,2,3,0,0,2,0,1,1,60012411,0
5,2,7,0,0,3,0,2,0,60012411,1
6,1,9,0,0,2,0,1,5,60012411,0
7,2,9,0,0,2,0,1,5,60012411,0
1,1,1,0,0,3,0,3,0,60012421,0
2,2,3,1,3,1,1,3,0,60012421,0
3,1,8,1,2,3,0,2,0,60012421,0
4,1,4,0,0,2,0,1,2,60012421,0
5,1,4,0,0,1,3,1,2,60012421,0
6,2,4,0,0,2,0,1,2,60012421,1
7,2,9,0,0,2,0,1,6,60012421,0
1,2,1,0,0,3,0,2,0,60012451,1
2,1,3,0,0,3,0,1,1,60012451,0
1,2,1,0,0,3,0,3,0,60012501,1
2,2,3,0,0,3,0,1,1,60012501,0
3,1,3,0,0,3,0,1,1,60012501,0
1,2,1,0,0,2,0,2,0,60012521,1
2,2,3,0,0,2,0,1,1,60012521,0
3,2,3,0,0,2,0,1,1,60012521,0
4,2,3,0,0,2,0,1,1,60012521,0
5,2,3,0,0,2,0,1,1,60012521,0
1,2,1,0,0,2,0,2,0,60012551,1
2,1,3,0,0,2,0,1,1,60012551,0
3,2,3,0,0,2,0,1,1,60012551,0
1,2,1,0,0,3,0,2,0,60012561,1
2,1,3,0,0,3,0,1,1,60012561,0
3,1,3,0,0,2,0,1,1,60012561,0
4,2,8,2,0,2,0,2,0,60012561,0
1,2,1,0,0,2,0,2,0,60012571,1
2,1,3,0,0,2,0,1,1,60012571,0
1,2,1,0,0,3,0,3,0,60013281,1
2,1,3,0,0,2,0,1,1,60013281,0
3,2,3,0,0,2,0,1,1,60013281,0
4,2,3,0,0,2,0,1,1,60013281,0
1,2,1,0,0,2,0,2,0,60013301,1
2,2,3,0,0,2,0,1,1,60013301,0
3,1,3,0,0,2,0,1,1,60013301,0
1,1,1,1,2,2,0,2,0,60013321,0
2,2,2,1,1,2,0,2,0,60013321,0
3,1,3,0,0,1,1,1,2,60013321,0
4,2,4,0,0,1,3,2,0,60013321,0
5,2,3,0,0,1,1,1,2,60013321,1
6,2,4,0,0,2,0,1,5,60013321,0
1,1,1,1,2,3,0,3,0,60013461,0
2,2,2,1,1,3,0,3,0,60013461,0
3,2,3,0,0,1,1,1,2,60013461,1
4,1,4,0,0,2,0,1,3,60013461,0
5,2,4,0,0,2,0,2,0,60013461,0
1,2,1,1,2,2,0,2,0,60013471,0
2,1,2,1,1,2,0,2,0,60013471,0
3,2,7,0,0,2,0,2,0,60013471,1
4,1,9,0,0,2,0,1,3,60013471,0
5,1,9,0,0,2,0,1,3,60013471,0
1,2,1,0,0,3,0,3,0,60013491,1
2,1,3,0,0,2,0,1,1,60013491,0
3,1,3,0,0,2,0,1,1,60013491,0
1,2,1,0,0,2,0,2,0,60013571,1
2,2,3,0,0,2,0,1,1,60013571,0
3,1,9,0,0,2,0,2,0,60013571,0
1,2,1,0,0,3,0,2,0,60013611,1
2,2,3,0,0,2,0,1,1,60013611,0
1,2,1,0,0,3,0,2,0,60013701,1
2,1,3,0,0,2,0,1,1,60013701,0
3,2,3,0,0,2,0,1,1,60013701,0
4,2,3,0,0,2,0,1,1,60013701,1
5,2,4,0,0,2,0,1,4,60013701,0
1,2,1,0,0,3,0,3,0,60013771,0
2,2,7,0,0,3,0,3,0,60013771,0
3,2,7,0,0,3,0,3,0,60013771,0
4,1,9,2,0,3,0,1,3,60013771,0
5,1,9,0,0,1,4,2,0,60013771,0
6,2,9,0,0,1,4,2,0,60013771,1
7,2,9,0,0,2,0,1,6,60013771,0
1,2,1,0,0,2,0,3,0,60013831,1
2,1,3,0,0,2,0,1,1,60013831,0
3,2,3,0,0,2,0,1,1,60013831,0
4,1,3,0,0,2,0,1,1,60013831,0
1,2,1,0,0,2,0,2,0,60013841,1
2,2,3,0,0,2,0,1,1,60013841,0
1,2,1,0,0,2,0,2,0,60014011,1
2,1,3,0,0,2,0,1,1,60014011,0
1,2,1,0,0,2,0,2,0,60014071,1
2,2,3,0,0,2,0,1,1,60014071,0
1,2,1,0,0,2,0,2,0,60014111,1
2,1,3,0,0,2,0,1,1,60014111,0
1,2,1,0,0,2,0,2,0,60014151,1
2,1,3,0,0,2,0,1,1,60014151,0
3,2,3,0,0,3,0,1,1,60014151,1
4,1,4,0,0,2,0,1,3,60014151,0
5,2,4,0,0,2,0,1,3,60014151,0
1,2,1,0,0,3,0,2,0,60014261,1
2,1,3,0,0,2,0,1,1,60014261,0
3,2,3,0,0,2,0,1,1,60014261,0
1,2,1,0,0,2,0,2,0,60014411,1
2,1,3,0,0,2,0,1,1,60014411,0
3,2,3,0,0,2,0,1,1,60014411,1
4,1,4,0,0,2,0,1,3,60014411,0
5,2,4,0,0,2,0,1,3,60014411,0
1,2,1,0,0,3,0,3,0,60014491,0
2,1,3,0,0,3,0,1,1,60014491,0
3,2,3,0,0,3,0,1,1,60014491,1
4,1,4,0,0,2,0,1,3,60014491,0
5,1,4,0,0,2,0,1,3,60014491,0
1,2,1,0,0,3,0,1,3,60014641,1
2,1,3,0,0,2,0,1,1,60014641,0
3,2,5,0,0,3,0,3,0,60014641,0
1,2,1,0,0,2,0,2,0,60014681,1
2,1,3,0,0,2,0,1,1,60014681,0
3,2,3,0,0,2,0,1,1,60014681,0
1,2,1,0,0,3,0,2,0,60014691,1
2,2,3,0,0,2,0,1,1,60014691,0
3,1,3,0,0,2,0,1,1,60014691,0
1,1,1,0,0,3,0,3,0,60014721,0
2,2,7,0,0,3,0,3,0,60014721,1
3,2,9,0,0,2,0,1,2,60014721,0
4,1,9,0,0,2,0,1,2,60014721,0
1,1,1,1,2,3,0,3,0,60014741,0
2,2,2,1,1,3,0,3,0,60014741,0
3,2,3,0,0,3,0,1,2,60014741,1
4,1,4,0,0,2,0,1,3,60014741,0
5,2,4,0,0,2,0,1,3,60014741,0
6,1,4,0,0,2,0,1,3,60014741,0
1,2,1,0,0,3,0,2,0,60014771,1
2,2,3,0,0,2,0,1,1,60014771,0
3,1,3,0,0,2,0,1,1,60014771,0
1,2,1,0,0,2,0,2,0,60014801,1
2,1,3,0,0,2,0,1,1,60014801,0
1,2,1,0,0,3,0,3,0,60015051,1
2,1,3,0,0,2,0,1,1,60015051,0
3,1,3,0,0,2,0,1,1,60015051,0
4,1,3,1,5,2,0,1,1,60015051,0
5,2,8,1,4,2,0,2,0,60015051,0
6,2,4,0,0,1,4,1,5,60015051,0
7,2,4,0,0,1,4,1,5,60015051,0
1,1,1,1,2,3,0,3,0,60015101,0
2,2,2,1,1,3,0,3,0,60015101,0
3,2,3,0,0,1,1,1,2,60015101,1
4,1,4,0,0,2,0,1,3,60015101,0
5,2,4,0,0,2,0,1,3,60015101,0
6,2,4,0,0,2,0,1,3,60015101,0
1,2,1,0,0,2,0,2,0,60015131,1
2,2,3,0,0,2,0,1,1,60015131,0
3,2,3,0,0,2,0,1,1,60015131,0
1,2,1,0,0,2,0,3,0,60015151,1
2,2,3,0,0,2,0,1,1,60015151,0
3,2,3,0,0,2,0,1,1,60015151,0
4,1,3,0,0,2,0,1,1,60015151,0
1,2,1,0,0,2,0,2,0,60015201,1
2,2,3,0,0,2,0,1,1,60015201,0
1,1,1,1,2,3,0,3,0,60015271,0
2,2,2,1,1,3,0,3,0,60015271,0
3,2,3,0,0,1,1,1,2,60015271,1
4,2,4,0,0,2,0,1,3,60015271,0
5,1,3,0,0,1,1,2,0,60015271,0
6,2,3,0,0,1,1,2,0,60015271,0
1,1,1,1,2,3,0,3,0,60015291,0
2,2,2,1,1,3,0,3,0,60015291,0
3,2,3,0,0,1,1,1,2,60015291,1
4,1,3,2,0,1,1,1,2,60015291,0
5,2,3,0,0,1,1,1,2,60015291,0
6,1,4,0,0,2,0,1,3,60015291,0
7,1,3,2,0,1,1,1,2,60015291,0
8,1,4,0,0,2,0,2,0,60015291,0
1,2,1,0,0,2,0,2,0,60015331,1
2,1,3,0,0,2,0,1,1,60015331,0
3,1,3,0,0,2,0,1,1,60015331,0
1,1,1,0,0,2,0,1,2,60015451,0
2,2,5,0,0,2,0,2,0,60015451,1
1,1,1,1,2,3,0,3,0,60015511,0
2,2,2,1,1,3,0,2,0,60015511,0
3,2,3,0,0,1,1,1,2,60015511,1
4,1,4,0,0,2,0,1,3,60015511,0
1,1,1,0,0,2,0,2,0,60015781,0
2,2,14,0,0,2,0,2,0,60015781,1
3,2,14,0,0,2,0,1,2,60015781,0
1,1,1,1,2,3,0,3,0,60015831,0
2,2,2,1,1,3,0,3,0,60015831,0
3,2,3,0,0,1,1,1,2,60015831,1
4,1,4,0,0,3,0,1,3,60015831,0
1,2,1,0,0,3,0,3,0,60015901,1
2,2,3,0,0,2,0,1,1,60015901,0
3,1,3,0,0,2,0,1,1,60015901,0
4,2,3,0,0,2,0,1,1,60015901,1
5,1,4,0,0,2,0,1,4,60015901,0
6,1,4,0,0,2,0,2,0,60015901,0
1,2,1,0,0,2,0,2,0,60015951,0
2,2,3,0,0,2,0,1,1,60015951,1
3,1,4,0,0,2,0,1,2,60015951,0
4,2,4,0,0,2,0,1,2,60015951,0
5,1,4,0,0,2,0,1,2,60015951,0
1,1,1,1,2,2,0,2,0,60016011,0
2,2,2,1,1,2,0,2,0,60016011,0
3,2,3,0,0,2,0,1,2,60016011,1
4,1,4,0,0,2,0,1,3,60016011,0
5,1,4,0,0,2,0,1,3,60016011,0
1,2,1,1,2,3,0,3,0,60016051,0
2,1,2,1,1,2,0,2,0,60016051,0
3,2,3,0,0,1,2,1,1,60016051,0
4,2,3,0,0,1,2,1,1,60016051,0
5,2,3,0,0,2,0,1,1,60016051,1
6,2,4,0,0,2,0,1,5,60016051,0
7,2,4,0,0,2,0,1,5,60016051,0
1,2,1,0,0,2,0,2,0,60016071,1
2,1,3,0,0,2,0,1,1,60016071,0
3,2,3,0,0,2,0,1,1,60016071,0
1,2,1,0,0,3,0,3,0,60016091,0
2,2,4,0,0,2,0,2,0,60016091,1
3,1,9,0,0,2,0,1,2,60016091,0
4,2,9,0,0,2,0,1,2,60016091,0
5,1,9,0,0,2,0,1,2,60016091,0
1,1,1,1,2,3,0,2,0,60016101,0
2,2,2,1,1,2,0,2,0,60016101,0
3,2,3,0,0,1,1,1,2,60016101,1
4,2,4,0,0,2,0,1,3,60016101,0
5,2,4,0,0,2,0,1,3,60016101,0
1,2,1,0,0,3,0,2,0,60016411,1
2,1,3,0,0,2,0,1,1,60016411,0
3,2,3,0,0,2,0,1,1,60016411,0
4,2,3,0,0,2,0,1,1,60016411,0
1,2,1,0,0,3,0,3,0,60016561,0
2,1,3,0,0,3,0,1,1,60016561,0
3,2,3,0,0,3,0,1,1,60016561,1
4,2,4,0,0,3,0,1,3,60016561,0
5,1,9,0,0,2,0,2,0,60016561,0
1,1,1,1,2,3,0,2,0,60016571,0
2,2,2,1,1,2,0,2,0,60016571,0
3,1,3,0,0,1,1,1,2,60016571,0
4,2,4,0,0,1,3,2,0,60016571,0
5,1,3,0,0,1,1,1,2,60016571,0
6,2,3,0,0,1,1,1,2,60016571,1
7,1,4,0,0,2,0,1,6,60016571,0
1,2,1,0,0,2,0,2,0,60016701,1
2,1,3,0,0,2,0,1,1,60016701,0
3,2,3,0,0,3,0,1,1,60016701,0
4,2,14,2,0,2,0,2,0,60016701,0
1,2,1,2,0,3,0,2,0,60016751,0
2,2,3,0,0,2,0,1,1,60016751,1
3,2,4,0,0,2,0,1,2,60016751,0
4,1,4,0,0,2,0,2,0,60016751,0
5,2,4,0,0,2,0,2,0,60016751,0
1,2,1,0,0,3,0,2,0,60016851,1
2,2,3,0,0,2,0,1,1,60016851,0
1,2,1,0,0,2,0,3,0,60016881,1
2,2,3,0,0,3,0,1,1,60016881,1
3,1,4,0,0,2,0,1,2,60016881,0
1,1,1,2,0,3,0,2,0,60016921,0
2,2,3,0,0,1,1,2,0,60016921,1
3,2,4,0,0,2,0,1,2,60016921,0
1,2,1,0,0,2,0,3,0,60016931,1
2,2,3,0,0,2,0,1,1,60016931,1
3,1,4,0,0,2,0,1,2,60016931,0
1,1,1,1,2,3,0,3,0,60016941,0
2,2,2,1,1,3,0,3,0,60016941,0
3,1,3,0,0,1,1,1,2,60016941,0
4,2,3,0,0,1,1,1,2,60016941,1
5,2,4,0,0,2,0,1,4,60016941,0
1,2,1,0,0,3,0,3,0,60016991,1
2,1,3,0,0,2,0,1,1,60016991,0
1,2,1,0,0,3,0,3,0,60017011,1
2,1,3,0,0,2,0,1,1,60017011,0
3,2,4,0,0,2,0,2,0,60017011,0
1,2,1,0,0,2,0,2,0,60017071,1
2,1,3,0,0,2,0,1,1,60017071,0
3,1,3,0,0,2,0,1,1,60017071,0
4,2,3,0,0,2,0,1,1,60017071,0
1,2,1,0,0,3,0,1,6,60017091,0
2,2,3,0,0,3,0,1,1,60017091,1
3,1,4,0,0,2,0,1,2,60017091,0
4,1,4,0,0,2,0,1,2,60017091,0
5,2,4,0,0,2,0,1,2,60017091,0
6,2,5,0,0,3,0,3,0,60017091,0
1,2,1,0,0,3,0,3,0,60017201,1
2,2,3,0,0,2,0,1,1,60017201,0
3,2,3,0,0,2,0,1,1,60017201,0
4,1,3,0,0,2,0,1,1,60017201,0
1,1,1,1,2,3,0,3,0,60017241,0
2,2,2,1,1,3,0,2,0,60017241,0
3,1,3,2,0,1,1,1,2,60017241,0
4,1,3,0,0,2,0,1,2,60017241,0
5,2,3,0,0,1,1,1,2,60017241,1
6,1,4,0,0,2,0,1,5,60017241,0
7,2,4,0,0,2,0,1,5,60017241,0
1,2,1,0,0,3,0,3,0,60017281,0
2,2,3,0,0,3,0,1,1,60017281,1
3,2,4,0,0,2,0,1,2,60017281,0
1,2,1,0,0,2,0,2,0,60017311,1
2,2,3,0,0,2,0,1,1,60017311,0
3,1,3,0,0,2,0,1,1,60017311,0
4,2,3,0,0,2,0,1,1,60017311,0
5,1,3,1,6,2,0,1,1,60017311,0
6,2,8,1,5,2,0,2,0,60017311,0
7,2,4,0,0,1,5,1,6,60017311,0
8,2,4,0,0,1,5,1,6,60017311,0
1,2,1,0,0,2,0,2,0,60017391,1
2,2,3,0,0,2,0,1,1,60017391,0
3,1,3,0,0,2,0,1,1,60017391,0
1,2,1,0,0,3,0,3,0,60017471,1
2,2,3,0,0,2,0,1,1,60017471,0
1,2,1,0,0,3,0,3,0,60017491,1
2,1,3,0,0,2,0,1,1,60017491,0
3,1,3,0,0,2,0,1,1,60017491,0
1,1,1,1,2,3,0,3,0,60017501,0
2,2,2,1,1,3,0,3,0,60017501,0
3,2,3,0,0,1,1,1,2,60017501,1
4,1,4,0,0,2,0,1,3,60017501,0
5,2,4,0,0,2,0,1,3,60017501,0
6,2,4,0,0,2,0,2,0,60017501,0
1,2,1,0,0,2,0,3,0,60017681,1
2,2,3,0,0,2,0,1,1,60017681,0
1,2,1,0,0,2,0,3,0,60017691,1
2,1,3,0,0,2,0,1,1,60017691,0
3,1,3,0,0,2,0,1,1,60017691,0
4,1,3,0,0,2,0,1,1,60017691,0
1,2,1,0,0,3,0,3,0,60017811,1
2,2,3,2,0,2,0,1,1,60017811,0
3,2,3,0,0,2,0,1,1,60017811,0
4,1,3,0,0,2,0,1,1,60017811,0
